Account ID	Summoner Name	Rank	Role	Lane	Wins	kills	deaths	assists	goldEarned	goldSpent	magicDamageDealt	magicDamageDealtToChampions	magicalDamageTaken	physicalDamageDealt	physicalDamageDealtToChampions	physicalDamageTaken	trueDamageDealt	trueDamageDealtToChampions	trueDamageTaken	totalDamageDealt	totalDamageDealtToChampions	totalDamageTaken	longestTimeSpentLiving	damageDealtToTurrets	damageDealtToObjectives	totalHeal	totalUnitsHealed	visionScore	wardsPlaced	wardsKilled	visionWardsBoughtInGame	sightWardsBoughtInGame	totalTimeCrowdControlDealt	damageSelfMitigated	timeCCingOthers	totalMinionsKilled	neutralMinionsKilled	largestCriticalStrike	neutralMinionsKilledTeamJungle	neutralMinionsKilledEnemyJungle	champLevel	doubleKills	tripleKills	quadraKills	pentaKills	unrealKills	inhibitorKills	turretKills	killingSprees	largestKillingSpree	largestMultiKill
ExQG9p-hKEGv5QmRaeEFj4fsDQ40a1DggzkSjJ_GPYn3j0E	DDMF	IRON II	SOLO	MID	44	8.31	8.15	7.09	10802.04	9845.31	78699.44	16190.07	10860.73	27353.31	3086.86	18491.29	5073.84	689.08	1487.38	111127.31	19966.69	30840.23	501.46	2592.52	5616.4	8508.23	0.96	4.6	2.38	0.43	0.0	0.0	239.69	15943.21	20.61	105.25	22.05	4.38	14.94	3.04	13.49	0.92	0.11	0.03	0.0	0.0	0.14	0.73	2.06	3.0	1.59
BrdD0kTvZdFwrp-nWfR6AYasrJKLlCW0h6AsXLxMzmO410A	Jookersoon	IRON II	NONE	BOTTOM	38	6.13	7.16	5.62	10240.32	9309.48	20653.83	2854.06	6776.96	86564.84	10219.83	15014.32	9187.66	697.32	1068.0	116406.98	13771.78	22860.11	495.03	3845.35	14241.54	6899.89	2.0	12.14	6.56	0.76	0.01	0.0	107.87	13357.67	8.49	76.93	46.62	330.66	32.49	2.79	12.74	0.68	0.09	0.01	0.0	0.0	0.22	1.15	1.39	2.42	1.38
hKJz64ts_dyBqYZa3Zn_u35nmWlHND8ciSeDNBkDSfpzsMk	VistelPro	IRON II	DUO_SUPPORT	BOTTOM	48	4.5	6.69	9.75	8740.86	8008.96	38896.01	9647.25	7366.41	24772.82	3751.04	12153.45	6014.86	889.65	994.21	69684.54	14288.67	20514.8	566.48	1674.11	6055.23	4097.44	2.2	18.24	9.99	0.67	0.34	0.0	254.13	18065.2	38.95	54.34	18.33	32.64	11.57	1.26	13.11	0.22	0.01	0.0	0.0	0.0	0.09	0.44	1.04	1.81	1.15
jn5-wYJwym0bLhBrb-aAH0oPKnBvIV-ygJdGCmYaiuD8lb0	JaguarXXX	IRON II	NONE	JUNGLE	46	5.25	8.5	5.82	9267.09	8820.81	18835.86	4653.84	7584.92	69625.85	8846.24	14110.9	7829.49	1106.16	1002.8	96291.78	14606.84	22699.53	441.13	3333.84	7013.31	3669.14	0.97	11.46	6.69	0.5	0.02	0.0	182.09	13498.06	17.83	71.8	28.55	289.29	21.02	2.62	12.43	0.41	0.03	0.01	0.0	0.0	0.22	1.2	1.28	1.87	1.26
VUQUKkQJIB3zZeCoQt5HuLkHw3ORj5kDOX9DKpssCAfVsF8	DaedsotT85	IRON II	DUO_SUPPORT	BOTTOM	50	4.2	9.01	10.47	9217.96	8614.3	51380.93	14571.79	6335.62	20150.74	2924.58	11086.32	3571.35	987.71	808.44	75103.68	18484.77	18231.17	441.16	2921.36	4633.6	2359.45	1.49	27.9	15.09	0.6	0.02	0.0	182.78	9458.51	33.03	57.34	2.0	68.8	0.89	0.39	13.03	0.27	0.02	0.0	0.0	0.0	0.23	0.95	0.93	1.49	1.11
3eBbpCdu5f4Xs3x0oKkkiSRAWfPdQkk-fjcj2ash1zoo1jU	DoLotayt	IRON II	SOLO	MID	48	5.58	7.28	6.52	9315.0	8635.55	18079.66	3829.66	7492.01	53605.97	8318.79	10790.15	5957.75	1035.15	862.71	77643.84	13184.1	19145.68	536.31	1819.5	4389.9	2542.87	0.99	16.27	8.29	1.5	1.37	0.0	119.45	10664.3	10.86	91.91	10.79	308.63	7.19	1.27	12.83	0.4	0.04	0.0	0.0	0.0	0.05	0.45	1.38	2.15	1.23
FHL3YBSiY8IDgXUJk_PFF2ro6OFFIPlLtsfCJOoGKK5xOnw	Call me Dràaaven	IRON II	SOLO	MID	58	7.63	7.3	6.86	10469.34	9597.09	40062.33	9497.4	8701.53	52605.21	7949.26	13547.46	6409.54	1138.73	1175.81	99077.77	18586.0	23425.71	508.12	2779.34	5252.31	4447.28	1.2	13.43	6.87	0.86	0.4	0.0	125.9	14465.94	17.14	103.83	16.25	180.84	8.97	3.59	13.82	0.86	0.14	0.02	0.0	0.0	0.2	0.86	1.81	2.81	1.53
Qn_VbZL0ZioQtRyiQ0Rx0byXxRBVx7uziBdsefTh29fteD4	MasterArbyz	IRON II	DUO_SUPPORT	BOTTOM	47	4.51	6.85	9.67	9110.45	8247.98	41333.35	11279.7	8178.25	15685.38	1825.71	12790.14	4890.33	953.29	1137.92	61909.79	14059.45	22107.11	536.88	1561.36	3771.89	5786.18	1.25	27.45	14.39	1.25	3.77	0.0	165.69	13978.96	26.91	59.31	11.24	7.93	6.56	2.25	13.1	0.31	0.01	0.0	0.0	0.0	0.11	0.5	1.06	1.74	1.16
cvI4FbQV951QD1THAbIl9P_ElPdsgRNgEmlVSaX5j0zx7FI	Lonveigar	IRON II	SOLO	JUNGLE	46	5.66	6.88	8.09	8664.26	7596.48	30405.73	7864.12	8337.69	27257.01	4048.79	12842.19	6140.97	1464.54	1273.09	63804.58	13378.03	22453.77	523.32	1638.09	5781.63	4191.59	1.32	5.72	3.39	0.34	0.01	0.0	231.53	14309.07	24.61	55.21	17.06	40.78	10.3	1.68	12.29	0.38	0.04	0.0	0.0	0.0	0.15	0.49	1.21	2.54	1.2
_WBDbzjHvuQWYzpsROG3Iz_K66x5tHZJeet4G1029P2p4Fg	Твоя Совесть	IRON II	DUO_SUPPORT	BOTTOM	35	2.92	9.31	9.82	8082.55	7400.02	41329.32	11386.81	8259.96	8301.88	969.95	10879.5	3214.28	785.13	832.02	52846.16	13142.58	19972.36	431.69	1263.5	3015.3	3667.85	2.0	33.99	13.92	2.48	1.44	0.0	208.35	10499.32	37.96	48.56	2.17	0.0	0.2	0.16	12.47	0.13	0.02	0.01	0.0	0.0	0.05	0.36	0.47	0.82	0.97
6t6h0SOAcrSFvky7dO3Q16pbc33mUWOYtdy5otAO4jeT7zw	BUTAJIEK	IRON II	SOLO	TOP	45	4.9	6.25	9.39	10116.59	8690.59	58560.59	11919.28	9213.13	43222.78	5744.07	16206.29	6333.14	516.82	1760.81	108117.11	18180.71	27181.06	637.15	3375.76	6240.0	4845.77	1.27	8.94	4.86	0.44	0.11	0.0	371.75	23707.84	20.77	100.71	15.3	66.79	9.7	1.3	13.76	0.34	0.02	0.01	0.0	0.0	0.2	0.92	1.12	2.26	1.18
YVyW6YycvZX-7GxEHJJsqCOtAjKVaLYPLge651gwaYMfmKI	Purple Euphoria	IRON II	DUO_SUPPORT	BOTTOM	53	3.11	5.04	12.17	8730.76	7523.2	49349.32	10961.64	4893.95	12648.17	1656.93	7984.8	2732.34	798.45	468.43	64730.62	13417.79	13348.1	636.15	2448.47	3903.19	6225.68	2.85	29.27	13.43	1.11	1.19	0.0	197.96	8008.9	36.62	52.61	2.82	23.69	0.96	0.83	12.73	0.12	0.0	0.0	0.0	0.0	0.14	1.01	0.61	1.35	0.97
DBwJWIs2-eA8uZsQhdsM4__bK5QdA2LTGRHa9A--6h0Xdpw	bIbIчko	IRON II	DUO_SUPPORT	BOTTOM	39	5.4	7.48	7.3	9596.99	8773.16	21079.18	6199.97	8023.32	63618.45	8782.39	13440.9	6228.7	898.15	1086.85	90927.11	15881.17	22552.0	524.32	2759.24	6970.41	4307.54	1.68	15.37	8.07	0.95	0.06	0.0	154.46	15537.57	24.77	82.48	17.0	153.97	10.24	1.71	12.86	0.48	0.07	0.0	0.0	0.0	0.16	0.96	1.17	1.87	1.26
cxuHAtkyub21fWYmy4xbYdIxbEeL34V1UZrwwj6TE8JQr8Y	Slick Man	IRON II	SOLO	BOTTOM	41	3.34	11.56	8.79	8235.59	7671.6	23981.92	5818.44	7500.03	37163.46	6888.39	14549.46	4169.34	309.41	1104.85	65315.42	13016.87	23155.12	373.3	1397.6	4017.07	3055.83	1.61	18.59	10.45	0.81	0.34	0.0	165.85	19033.86	20.49	65.41	4.34	185.56	1.72	0.58	12.82	0.22	0.01	0.0	0.0	0.0	0.08	0.47	0.59	1.07	1.03
1stn_GzyTcCA7RjxaC98cwOyuqMHrOZdfm918jmVzxbwyg8	mentalZM	IRON II	SOLO	BOTTOM	58	4.79	9.36	10.43	9399.08	8753.16	32476.7	6482.45	7978.58	40744.36	6639.52	14637.9	8513.45	1331.92	1046.73	81735.25	14454.61	23664.06	403.85	1790.61	4220.99	4846.31	2.88	24.4	11.79	1.65	1.03	0.0	178.49	19496.74	28.44	74.67	13.05	141.28	7.27	2.07	12.94	0.27	0.03	0.0	0.0	0.0	0.06	0.48	1.07	1.45	1.14
vR8r1rxlTMO6HX7HHrTGoTN0uUN8DT1rKKyus3MDGpA4wrU	Obni Masha	IRON II	SOLO	MID	45	3.18	5.42	8.93	8059.75	7263.15	50638.91	8249.57	6759.04	13177.45	1837.58	10291.53	3626.88	357.88	887.18	67443.97	10445.58	17938.54	594.06	1621.69	3079.0	3300.03	3.7	28.84	12.56	2.09	1.86	0.0	211.98	14182.09	32.67	75.05	3.9	27.4	1.7	0.37	12.73	0.22	0.01	0.0	0.0	0.0	0.07	0.54	0.64	1.39	1.01
2ss33sFQL_28pIu3t9XOjrcr0Hff_ezt4sW9UIlHuXp6VmE	Tushkanchik61	IRON II	DUO_SUPPORT	BOTTOM	45	4.18	6.8	11.61	9178.09	8131.71	33982.79	6869.81	8351.87	28237.4	4160.73	14550.39	6221.65	1028.22	1136.51	68442.79	12059.49	24039.52	601.56	2040.83	6540.09	7917.71	2.94	13.64	7.84	0.51	0.05	0.0	328.3	17815.14	30.03	44.68	23.0	116.94	17.41	1.16	13.16	0.41	0.04	0.01	0.0	0.0	0.13	0.68	0.85	1.46	1.05
U-N6tKMhDYbh6jO-OPNYE-Eq5C2J4QDor48-NCOf0onyLCw	Amskunk	IRON II	DUO_CARRY	BOTTOM	44	5.79	9.36	8.64	9501.25	8802.33	12989.44	2932.33	8173.86	67631.44	11441.78	14286.68	6058.68	1620.39	868.69	86680.42	15995.27	23330.1	479.5	1838.64	6646.59	2991.7	1.06	11.21	6.62	0.56	0.67	0.0	186.06	15273.53	21.54	70.83	18.33	339.14	12.6	1.8	13.09	0.44	0.05	0.0	0.0	0.0	0.13	0.82	1.34	2.0	1.29
6WOBzhG_BmVGMze6PnhBfoikb9WiUefHEqHr4WeVzRRb5QY	скрин	IRON II	SOLO	TOP	38	4.25	10.1	5.53	9252.08	8429.07	24638.94	3537.54	9305.02	64088.36	8013.79	17882.33	8524.92	1801.03	1874.3	97252.99	13353.07	29062.54	393.12	3002.45	6975.06	3943.51	1.12	11.22	6.18	0.59	0.0	0.0	235.88	24296.61	24.63	93.41	14.3	54.23	8.09	1.34	13.26	0.23	0.04	0.0	0.0	0.0	0.12	1.23	0.8	1.21	1.11
SZoQBRlADeVfO8ecP24HA2VoioXvX149iCqe9TqFgNEM2pQ	YugiMoto	IRON II	SOLO	MID	47	5.68	7.15	5.85	9343.03	8677.98	10526.48	1595.98	7734.29	64087.76	8812.77	12512.91	5209.7	840.97	1012.89	79824.58	11250.24	21260.83	498.45	1402.19	4835.72	4853.21	1.02	9.05	4.51	0.85	0.04	0.0	130.2	15824.15	22.2	66.91	20.74	240.55	14.85	1.19	12.51	0.59	0.08	0.01	0.0	0.0	0.1	0.49	1.33	2.17	1.36
LdBB3eykQuyC3UfXZoaTWqX6Xahosh1oOpuKomdEHzUwYeU	Ig0g0	IRON II	SOLO	MID	36	4.95	9.49	5.37	8581.0	7767.38	41787.94	9249.08	8408.53	32097.49	3935.31	15510.81	4622.17	506.72	974.8	78508.29	13691.72	24894.99	419.12	2155.36	5044.78	4711.49	1.62	11.28	6.22	0.44	0.0	0.0	103.07	15716.07	7.65	68.04	17.04	24.22	11.69	2.04	12.66	0.32	0.04	0.01	0.0	0.0	0.08	0.63	0.98	1.51	1.12
rhL0nGMQUO0iSbm_FouxPa6hekUdgeW8-HngMPtHMNPTY1Q	kyrok	IRON II	SOLO	JUNGLE	54	5.6	6.36	6.89	8953.51	8069.29	12475.39	3718.76	7478.21	61888.16	8640.85	13125.46	5848.13	1006.06	729.0	80212.31	13366.21	21333.36	583.15	2124.15	8006.55	5599.68	0.93	11.68	6.71	0.51	0.0	0.0	192.48	12285.68	23.57	65.3	27.81	237.16	19.51	2.92	12.8	0.44	0.03	0.0	0.0	0.0	0.11	0.54	1.21	2.47	1.31
YQcTgBIhI_jUU8f9loeeDLc5pjgGWBWwajY2zTpEpuoKMkA	Cucilo	IRON II	SOLO	MID	47	6.0	7.17	7.95	10042.98	9141.26	55921.83	11076.98	8550.12	34489.35	4947.04	14891.95	5716.29	1041.34	1267.97	96128.17	17066.02	24710.92	541.77	2151.46	6493.33	4968.51	1.0	13.68	6.78	0.69	0.26	0.0	173.22	22222.49	14.25	86.57	25.69	34.92	17.89	2.43	13.32	0.48	0.02	0.0	0.0	0.0	0.21	0.75	1.31	2.34	1.27
Q3LbkfC_1YiwmUKFsTU5IRau0-Qh1GTvhCJobO8R8_E6Uic	Chi2002	IRON II	SOLO	MID	48	7.76	8.21	6.88	9942.9	9032.3	28620.9	7238.87	8273.1	50087.43	9657.27	13760.02	4704.58	688.01	1215.73	83413.5	17584.73	23249.65	444.25	2291.18	5198.98	3710.27	1.43	10.73	6.02	0.46	0.07	0.0	155.34	13866.81	17.76	88.69	17.03	121.35	11.23	1.93	12.91	0.65	0.06	0.0	0.0	0.0	0.19	0.75	1.75	3.27	1.42
l61J62d_7t-9yDtc6rDUzq58ZrNfkUWLucNtPxvDLTZ8YiY	killaGRammmm	IRON II	SOLO	TOP	48	4.38	9.14	8.12	8743.65	8078.04	13206.67	3181.63	9056.64	54071.03	10406.47	14707.01	4619.33	551.62	1411.49	71897.68	14140.18	25175.95	474.79	1948.72	5160.88	3314.72	1.92	9.9	5.53	0.33	0.01	0.0	224.8	22677.63	25.42	72.91	8.76	30.13	4.48	1.09	12.91	0.27	0.03	0.0	0.0	0.0	0.09	0.54	0.9	1.47	1.12
QddAwLFV0QY8kjgYJAvUFRs5hOQyiz9xiTpOcBld0uxkZcQ	Medlved	IRON II	NONE	JUNGLE	50	5.76	5.48	7.41	9964.14	9202.81	50759.13	8716.03	6806.77	50713.03	4721.73	12608.97	8170.09	859.26	914.64	109642.92	14297.6	20331.24	590.1	2475.29	9457.21	4979.82	1.04	16.14	8.35	0.53	0.05	0.0	195.46	15805.77	20.25	82.4	34.55	65.13	21.48	3.05	13.31	0.45	0.06	0.01	0.0	0.0	0.09	0.84	1.21	3.08	1.26
KDMcO2Co2A1rbOCguL0Hc1-D-LlbQzFA8bw19nhg5MXbNRE	APOSTOL777	IRON II	SOLO	TOP	50	5.39	7.28	3.5	11138.51	9993.31	23537.76	3474.89	8237.46	116592.59	12600.57	19562.6	9673.95	1064.99	1531.48	149804.91	17141.05	29332.35	613.2	6866.65	9708.46	5450.28	0.99	10.7	6.65	0.3	0.0	0.0	102.47	25291.54	14.81	157.5	5.77	404.65	2.79	1.45	14.97	0.29	0.02	0.0	0.0	0.0	0.59	2.2	1.1	2.27	1.17
ExSBK8HdxXZHjDz47H3EpFQG9N9LJ5eSajW5tyIlujqLHig	нюхай бeбру чмo	IRON II	NONE	JUNGLE	52	4.73	5.73	6.42	9167.15	7908.2	25783.88	4381.2	6838.91	61266.58	6457.15	12408.96	8185.47	677.43	953.08	95236.65	11516.41	20201.82	607.63	2946.13	7119.54	5364.34	1.74	11.66	5.55	0.91	0.6	0.0	178.07	12815.92	18.72	73.89	32.3	166.17	23.09	1.97	12.77	0.47	0.08	0.02	0.0	0.0	0.15	0.82	0.97	2.08	1.25
HIP3a_7LbKgrR_9B4CPzhgyA77r9gQfaoCGkUrN_dKd2MYw	GERALT	IRON II	SOLO	TOP	44	8.16	10.2	5.22	10647.92	9891.88	3472.44	864.15	10378.15	84150.44	15651.35	19206.54	9396.32	3066.81	1723.83	97020.0	19583.01	31309.37	470.28	4284.47	7095.65	5740.43	1.0	10.46	5.37	0.77	0.06	0.0	149.7	23864.4	21.0	84.21	27.42	208.73	19.19	2.91	13.5	1.06	0.18	0.03	0.01	0.0	0.18	1.39	1.82	2.76	1.7
T31rJxGa6K08lSSYlf8LxjNpWBK-Q6QzpzIZX32DXXUIIGg	KaIIIaJIoT	IRON II	DUO_CARRY	BOTTOM	45	6.28	5.83	9.03	10567.38	9612.36	8916.41	2428.04	7157.03	91540.41	15640.44	13226.95	6137.53	693.87	1109.94	106595.07	18762.89	21494.78	660.05	2871.46	7179.88	3726.45	2.56	20.1	10.91	0.83	0.68	0.0	161.38	16328.26	19.52	113.6	8.22	356.34	3.61	1.26	13.63	0.71	0.16	0.01	0.0	0.0	0.16	0.8	1.32	2.9	1.38
OfD2ot5jfQkebJ3udPIQOBQlhF9TwgM0VPN0c9UjztG-seA	ДеНис28	IRON II	SOLO	MID	48	8.25	7.8	7.06	10984.58	10244.0	36959.97	9016.16	7505.11	57955.49	10413.37	12930.53	6413.97	1102.21	1171.08	101330.16	20532.46	21607.63	525.76	3167.25	5839.29	3717.22	1.31	20.2	10.03	1.52	0.51	0.0	145.15	14445.75	21.36	105.56	8.14	165.54	4.01	0.93	14.11	0.79	0.08	0.01	0.0	0.0	0.14	0.95	2.02	3.44	1.56
6g0E_8cRafh07Yl1G8I1xB-VrBmRocoXmSFjRaXy3snJXMM	pes paranoik	IRON II	DUO_SUPPORT	BOTTOM	32	2.43	7.12	9.27	7900.58	7146.61	25822.35	6511.31	9699.5	22414.5	3006.69	13160.02	5949.45	315.53	1094.11	54187.15	9834.19	23954.47	581.63	2666.02	4052.24	5066.43	3.07	27.88	18.53	0.59	0.26	0.0	128.47	22246.16	25.12	56.28	1.32	0.63	0.36	0.2	12.6	0.05	0.0	0.0	0.0	0.0	0.08	0.57	0.48	0.91	0.85
qUgfl73wICkDiog1PVAlhOwGE31mwW2F3Niht5fyrhiZGKQ	Xyuняша	IRON II	NONE	BOTTOM	49	6.24	6.1	8.46	9788.97	8444.23	20161.72	3451.01	6758.34	65463.14	11844.55	12114.85	8210.86	839.08	646.32	93836.47	16135.44	19520.3	577.78	2998.51	8271.36	3423.07	1.35	12.74	7.06	0.62	0.17	0.0	212.8	8992.95	11.12	71.49	29.79	476.03	20.94	1.65	12.84	0.58	0.05	0.0	0.0	0.0	0.22	0.97	1.43	2.73	1.33
Y1ET3B20hzteyv0PytJqbhT5uifsGYVB7_MTrqRPcEMUVss	desdemon	IRON II	NONE	JUNGLE	47	6.4	9.52	9.53	9870.02	9097.25	22029.16	5635.89	8218.57	63093.55	10226.11	17033.98	7701.71	1073.31	1392.09	92825.21	16935.96	26645.52	441.78	1402.92	7081.11	6040.45	3.42	15.85	7.63	1.01	0.06	0.0	201.14	18398.23	23.86	60.28	36.92	140.29	25.52	2.29	13.41	0.57	0.08	0.01	0.0	0.0	0.13	0.41	1.39	2.14	1.42
EHRWMBW-yovf678h7l-qH2uLdCijttXsou_AkhcZYW9KwXI	Fufulish	IRON II	DUO_SUPPORT	BOTTOM	49	3.42	6.52	13.29	8752.35	7733.08	22705.85	5712.09	7463.65	32329.11	4476.32	13574.74	6296.36	645.29	1308.79	61332.13	10834.3	22348.07	536.91	1187.19	4688.24	6461.26	3.31	21.8	11.9	0.86	0.0	0.0	222.73	22138.14	36.4	45.79	17.12	46.02	12.38	1.66	13.07	0.21	0.01	0.0	0.0	0.0	0.12	0.46	0.67	1.27	0.91
SvmCd1qkmyKTG2j-gUWb5Qc8PVXQUCvlVD8CBdnBOCx3xSY	Чачkа ТТипсов	IRON II	SOLO	MID	46	4.5	7.91	7.89	8037.3	7306.83	25345.85	5719.38	6286.17	28056.51	4593.05	11254.4	4639.36	715.27	828.4	58042.42	11028.37	18369.69	419.46	1186.88	4234.61	3456.38	1.79	12.92	7.34	0.52	0.05	0.0	145.5	10952.67	22.68	53.01	13.73	78.27	9.0	1.04	11.89	0.38	0.03	0.02	0.0	0.0	0.12	0.39	1.0	1.7	1.2
ZDws2xiAfHzrsAz7HwviOyJVje0dlxhnK38WlISoMVUhy1g	Алеkсандр	IRON II	DUO_SUPPORT	BOTTOM	38	3.68	6.44	8.48	8420.93	7584.6	9298.26	3345.38	7964.76	42785.69	6588.67	11863.99	5712.68	718.19	906.0	57797.29	10652.74	20735.57	568.7	2388.74	4068.68	5012.18	3.15	22.0	13.76	0.56	0.01	0.0	130.89	15648.29	22.44	55.19	5.86	157.47	2.33	1.45	12.68	0.23	0.0	0.0	0.0	0.0	0.08	0.75	0.74	1.54	1.04
vhre9LKECz_Xutdej6ZVUzTFC9ZMpUwIFbd_6pok5emGpIU	БАБАЙ	IRON II	SOLO	MID	45	4.63	6.1	9.63	9703.23	8875.73	74642.01	13884.21	7005.95	10163.94	1409.77	9591.12	5600.31	554.74	928.81	90407.01	15849.35	17526.72	577.88	2075.54	4072.94	2911.98	2.32	32.41	17.85	1.07	2.06	0.0	255.28	13785.61	37.72	98.33	3.89	0.0	1.17	0.87	13.11	0.48	0.07	0.01	0.01	0.0	0.17	0.59	1.14	1.93	1.27
k8sQm1V_srTItob-dTH8H4zGR7pF_W7DXcTb3RubdJR7qnY	TimurMurMurMur	IRON II	DUO_SUPPORT	BOTTOM	35	2.97	6.78	8.34	7981.96	7467.0	22405.03	5892.59	7628.05	28194.99	3291.84	13182.28	5066.67	701.95	1155.1	55667.44	9887.0	21966.37	581.77	1752.8	5234.87	4691.66	1.7	10.85	6.08	0.48	0.03	0.0	231.9	18298.95	29.68	47.94	15.78	99.44	10.59	1.15	12.34	0.13	0.01	0.0	0.0	0.0	0.07	0.38	0.63	1.32	0.89
0jp2cnStouIA18R9FlFjl7GO7MLE72WUIt4-GT-tRvuHBJQ	14Peryn88	IRON II	SOLO	TOP	51	5.55	7.89	8.82	9542.09	8461.14	32584.23	9204.31	11656.83	46503.22	7582.37	19574.86	7625.45	1340.73	2050.82	86713.82	18128.16	33283.47	505.54	4563.87	6230.57	4995.11	1.67	12.77	7.51	0.42	0.0	0.0	493.63	33529.21	44.01	88.11	1.59	3.35	0.03	0.19	13.46	0.42	0.02	0.0	0.0	0.0	0.12	1.17	1.15	2.03	1.17
morC5tltEIo62aN5JRkY5QiOe3G19Lr1AhRyyhaOwrkZXgg	Hekus360	IRON II	SOLO	TOP	45	4.42	4.95	6.56	9029.4	8114.28	51714.05	10726.65	7695.7	28209.47	2853.8	12817.74	6936.21	1069.65	1057.15	86860.4	14650.78	21571.32	704.08	2957.57	5221.76	3639.49	1.21	9.43	5.86	0.39	0.0	0.0	202.63	13985.24	22.75	99.59	6.23	88.08	3.97	0.72	13.81	0.23	0.04	0.0	0.0	0.0	0.13	0.87	1.01	2.27	1.13
8TdVGm2MWJgoIOHT_HWdLF7ue3n9PNcFYRNIond7YkTliHE	Valor2017	IRON II	SOLO	BOTTOM	43	6.46	8.53	6.34	10256.0	9353.01	14733.6	3393.18	7358.67	78122.52	11947.66	14555.15	5168.51	1035.37	1388.24	98025.24	16376.8	23302.96	433.91	3696.02	5279.74	4252.94	1.57	8.65	5.26	0.43	0.01	0.0	119.34	15484.67	20.91	111.5	7.65	395.86	4.23	1.7	13.09	0.71	0.05	0.0	0.0	0.0	0.16	1.35	1.55	2.49	1.4
uRO3gkDjal2EhlX3iAt5c2pxSNVzGsoIuGnF-zqi435WECY	demonbir	IRON II	DUO_CARRY	BOTTOM	49	7.05	7.02	6.29	11950.5	12279.88	7713.74	837.19	5708.44	129119.95	13054.43	12747.89	16014.38	2152.44	649.35	152848.96	16044.65	19106.45	525.86	3809.92	9992.39	2998.18	2.46	16.26	9.93	0.64	0.0	0.0	396.84	8283.54	15.13	139.75	29.67	479.95	17.77	3.71	13.9	0.65	0.1	0.02	0.0	0.0	0.22	1.24	1.58	2.6	1.4
Uq8MVFnbaIOE4FtIKSe73-_9jcIfXMLJzxh62li4x9rgvsE	open cluster	IRON II	DUO_SUPPORT	BOTTOM	43	1.74	6.66	9.53	6775.95	5579.85	14255.72	4720.32	4938.32	9171.93	1687.4	8982.7	2151.44	206.99	763.5	25579.84	6615.42	14685.36	430.2	1410.02	2084.98	3779.54	3.82	11.93	7.06	0.44	0.02	0.0	73.45	12418.94	14.47	22.95	0.53	20.02	0.12	0.13	10.53	0.08	0.0	0.0	0.0	0.0	0.12	0.54	0.28	0.54	0.76
NbZdsRdADEeCL5aRIgupufolSz9iywiMTJ8Ur_L-SwQrPSs	Desekuz	IRON II	DUO_SUPPORT	BOTTOM	48	2.61	4.69	11.87	7831.01	6742.3	21513.93	6855.95	7855.29	14687.62	2492.83	10428.14	5022.56	90.64	1025.65	41224.92	9439.93	19309.85	651.35	1973.32	3087.54	3636.19	1.58	18.28	8.99	0.84	0.03	0.0	149.58	19615.17	33.67	47.94	1.46	52.23	0.64	0.27	12.37	0.1	0.01	0.01	0.0	0.0	0.05	0.61	0.58	1.2	0.91
DL-18SbjPsCdgSiB_2B8b-wueDSe3Q-PGXPmExX-AdPhny4	mp slim	IRON II	NONE	BOTTOM	41	5.16	9.2	6.79	9536.45	8574.52	19575.35	4244.2	7946.83	64335.64	8848.8	15860.56	7916.59	1295.2	1041.06	91828.23	14388.84	24849.36	503.27	2672.32	8391.24	4435.5	1.17	14.94	7.92	0.79	0.03	0.0	195.43	16773.67	20.52	68.12	30.23	139.32	20.48	3.08	12.94	0.45	0.01	0.0	0.0	0.0	0.14	0.94	1.06	1.7	1.21
ESea3s-nScLEdSSeWgI1OEBXMSdtpQAKk_68ZxLbj5Bta7s	sir bilissimo	IRON II	SOLO	TOP	49	6.11	7.5	7.44	9504.75	8934.0	31014.36	6533.94	9423.46	50039.6	7964.13	14623.36	6962.24	1046.71	1577.4	88016.84	15545.42	25625.14	549.16	3734.76	8012.11	4429.62	1.17	9.34	5.63	0.3	0.05	0.0	212.61	20758.07	18.58	87.63	8.37	129.81	4.4	0.92	13.72	0.46	0.06	0.01	0.01	0.0	0.07	1.23	1.3	2.6	1.36
3N5E1DBgJ3mpCtjjEkf2QUjBrCx2_Kmn9juWSbRhZeYdWfM	Амидомару	IRON II	SOLO	TOP	37	2.47	6.48	5.26	7804.17	7191.57	10663.05	2087.25	6585.54	42045.11	4585.91	11736.41	6422.29	529.07	953.15	59131.04	7202.71	19275.87	626.7	1660.2	3286.79	2404.3	1.4	2.01	1.03	0.39	0.0	0.0	104.09	13175.04	11.59	71.69	6.91	173.76	4.83	0.21	12.86	0.17	0.0	0.0	0.0	0.0	0.1	0.63	0.47	0.93	0.91
nFN7fJggmUdttRe0k_Ey2GzLupPcwy7wOEiTwGTL-dCq0fk	теХнолог	IRON II	SOLO	MID	42	4.65	7.74	7.93	8882.13	8023.39	18221.68	4010.36	7469.85	59763.12	9507.48	13400.08	8892.02	1089.3	959.3	86877.44	14607.65	21830.07	455.73	2898.18	9714.04	4591.52	2.52	15.87	9.56	0.85	0.0	0.0	189.49	13283.29	30.66	73.97	13.49	327.01	6.72	1.77	13.18	0.25	0.01	0.0	0.0	0.0	0.14	0.91	1.06	1.76	1.1
